2021-03-12 14:12:23.243496 Started
	log = true
	locators = 0:0:0:a, 0:0:0:b, 0:0:0:c
2021-03-12 14:12:23.779640 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x05m\xccj3E\xddfz\xa6\x81pJ\x17Ke\x0c\x18'...
2021-03-12 14:12:23.880062 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x06T\xe9\x13@|\xdc]\x9c\xe7\xbd\xa9x\xbcr\xf5V\xa5'...
2021-03-12 14:12:23.979673 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x07\x10\xacO\x9e\xb4\x02@l*~{"\xa4\xa2f\x8bh'...
2021-03-12 14:12:24.079394 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x08\xb3\x0f\xae\x0f!\xd6\xe0\xc6\xa49\x9e5\x94\xc49\x94\x9a'...
2021-03-12 14:12:24.180005 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\tXe"\x97\xaf\x1dN\x82\x0e\xfai3N\xfa\r\xe3N'...
2021-03-12 14:12:24.279650 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\n8F{ \xbb\xb5\x9c\xa8i\xa0\x1b\xa0d\xceY\x89S'...
2021-03-12 14:12:24.379073 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0b\xfdfw\xce\x12\xe5*\xde\x86J\x86\x11\x14\x82\xb07\xd2'...
2021-03-12 14:12:24.479975 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0c~\r\x80\xdc\r!\xa2\xcd\xbf\xdf\xea8\xe4\x85=vw'...
2021-03-12 14:12:24.579391 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\r\x14s+\xcak\xc1\x15\xba\x15=@&\x88\xbc1\xf6\x17'...
2021-03-12 14:12:24.679651 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0e\x87\x9b\xc0\x10M\x1cm\x89UH\x9d\xd9\x8f!\xc9\t3'...
2021-03-12 14:12:24.779882 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0f\x12sG\xb0x\xea\x97\x8a\xdb\xf6\xf0Q\xaf~3\xbf\x95'...
2021-03-12 14:12:24.879367 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x10\x1am\xd8\x82\x82\xf3\xd8\xb6\x16v\xd9\xe6~\x11\xd3\xfc\xe2'...
2021-03-12 14:12:24.979520 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x11S\xab\x7fG\xbdF\xb3k\xf4[\xe75\xb8\x96\x10\xf6)'...
2021-03-12 14:12:25.079781 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x12\xd1|\x00\x15\x86\xe4\x8fN\xd3\xcc\x82\x00\x94d\xdbq\xd6'...
2021-03-12 14:12:25.179356 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x13~p\x04N:&\xa0 \x9f=VZ +^\xaez'...
2021-03-12 14:12:25.279622 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x14;\xedn\x96\x98j\x10d;\x97\xf8\x18\x1d\xb2\xb4\xd3\xaf'...
2021-03-12 14:12:25.380025 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x15\x0c\xa9\x13ga\xeb\x1c/\xfd\xd0Iq9\xd0\xbaL\xdd'...
2021-03-12 14:12:25.479695 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x16g\x1f\xfa\x92\x87>\x8e\x8c\xf4\xc2\x9b\xd3\xd4\xcd\x1f6W'...
2021-03-12 14:12:25.579555 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x17\xe4\x86\xd7F\xce \xf4p\x91**\xbf\xddO\x80\x18\x01'...
2021-03-12 14:12:25.680089 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x18oi\x88\xc2\xd0\xff5\xf2\x92y\xdd\x11\xc5\x1ej\xa6\xaa'...
2021-03-12 14:12:25.779572 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x19\xe7\x99eX2\xef\xbb\x89\x82\xce\xf8\xbe\x0b\xa0o\xe6\x86'...
2021-03-12 14:12:25.879796 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1a7\xe1\xe1X\x12\x1c\xf9\xe4k\xa7\x8d)\xfc*\xec\xcb\xde'...
2021-03-12 14:12:25.979874 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1b\x1e\xf9&\x93U|\xef\xebG\x19\xc7\xac\xbe*\xe3\xf2\xd3'...
2021-03-12 14:12:26.079663 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1c\xceL\xc7\xe8Q\xb8\xf3\xce6V\xcf\xf1m\xf7^\xca\xd0'...
2021-03-12 14:12:26.179791 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1d\xc8v\xb0\x93(\xd8\x121\x1b\\\xfc\xa9\xa4^\xcb\xff\\'...
2021-03-12 14:12:26.280121 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1e\x12\x1f~\x89\xc2Cg\xb2\x9f\xf4\t\xe1C\xe1\x0f\xba\xfd'...
2021-03-12 14:12:26.379584 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1f`>\xe3d\x94\xf1Q\xed\xbf3/\x05\xe6J\xed\x1bJ'...
2021-03-12 14:12:26.479678 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00 \x8eI\xde4{\xf57\xf6\x9b\x8c\x11\x8e\x13\x8a=-\x83'...
2021-03-12 14:12:26.580193 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00!rqL\x96\xf5h\xf1\xcd\x06w\xad\x1b\xca\x10P\xedH'...
2021-03-12 14:12:26.679893 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00"M\x94E^89@+8\xb9\xe0p\x99\xd7\x0e"\x87'...
2021-03-12 14:12:26.779480 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b"\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00#\x8d\xa7'\xc7\x93\xa2\xff\xa3\xad'@P\xc6\xf7\rR\xe2"...
2021-03-12 14:12:26.879984 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00$I\x00V\xb6\xcf+\x04\x1bR\xec\xcf62v\xf3g\xec'...
2021-03-12 14:12:26.979150 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00%\x12\x1bP\x9cV\xba\xb8\xa5\x87E\xec\xe1\x1d\xdf\xe2\xe7\x9c'...
2021-03-12 14:12:27.079699 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00&\xcc*\x14\xcaX\x03\x03\xa7\x9d\xaa0\xea_\x9f\xb9\x80\xe3'...
2021-03-12 14:12:27.179773 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b"\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00'g\xf7\xf4\x1d\xd3b\xce\x92=$\xf9\n\xd8\xba\x0f\xa4\x96"...
2021-03-12 14:12:27.279660 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00(\xfa\xdf\x81$\xa0*\x8aA7|z\xb6\xf5\xe4Y\xe6\xd0'...
2021-03-12 14:12:27.379635 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00)\xcc7\\(&*\xa74X\x97\t\xbd\x07\t\x0f\x1e\xf0'...
2021-03-12 14:12:27.480071 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00*\x8d\xd6i~\x16\xcd\x98R;z\xf5\x1c\xc0^]\x1ef'...
2021-03-12 14:12:27.580153 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00+0\xe2\x1e\xee\x12\xdc\x0b\xa9\xf4\xd5\xd3\x14\x1b\x8c\xbf\x1el'...
2021-03-12 14:12:27.679819 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00,\xcch\x05\x8d\xaf\x81\xeb\x82\x17!y\x8f\x18^\xff\x8b\xd3'...
2021-03-12 14:12:31.171159 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00-\x93\xd9\x1a\xb8\x17\x14\xf4\xba\xcb\xdc\xf8\x07\x99\xd1G\xa4\x10'...
2021-03-12 14:12:31.172705 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00.\xed"j\xf7N\x97Q\x139\x1bj\xcf~\x10\x96\x8f\xbe'...
2021-03-12 14:12:31.173786 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00/\xe8\xf3oym]z\xd2W\x1d\xcd\x92DU\xba)a'...
2021-03-12 14:12:31.174844 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x000"\x11\xb8\xd9\x17\xcd\xaf\x88\xdd\x8ec\x8aB\x0fD\xb3\xd4'...
2021-03-12 14:12:31.175879 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x001)\xa9\x8f\xe7{\xb9\x8e`d\xa96\x80\xdb\xfa\xd6z\xe8'...
2021-03-12 14:12:31.177173 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x002\xc4\xde\xeakw\x82\x9a/\x96\xdd\x02\x10K\x84\xf1\xc7\xc6'...
2021-03-12 14:12:31.178279 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x003\xc3d\xd4\x9c\x96??\xb7\re?\x02\x85\x163\xe1m'...
2021-03-12 14:12:31.179043 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x004\xa2\xd7\xd6\xc0\xde\x89\xb3\xe1[`SGN!P\x07\xa4'...
2021-03-12 14:12:31.179688 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x005\x8f>P\xc4Jp\x14b\xc2\x06y\xe1U\xdd\r(-'...
2021-03-12 14:12:31.180348 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x0061\xf0\xd2\xba5\xa6\xd19@\xac\xde1Q\xbc\x92\xd0\xce'...
2021-03-12 14:12:31.181020 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x007\xbb\\\xa9\xf5\xa42u\x88N\xe5\xf2B\xf1\xee\xae\x02V'...
2021-03-12 14:12:31.181649 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x008\xd6\x05\xe8.\xd6\xbd\xf5\xa6\x9fKy\xf19\x98#\x03\x11'...
2021-03-12 14:12:31.182298 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x009\xf4\x9d\x9e\xa0\xd8\xb1\xfdI\n\xa1\x1c\xd1\x9e\x08\xb8t\xb8'...
2021-03-12 14:12:31.182921 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00:X\x0c\x02\x06\x97/\x85\xeby\xc4i\xda\x10Yj\xd9\x00'...
2021-03-12 14:12:31.183535 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00;\x81\xd6 \xa2\xc6\x96\x0e\x01vO\xa5\xa2\xe7\xb9."q'...
2021-03-12 14:12:31.184149 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00<\xdfY\xb2\x9eP\x07\xfcy|H\xcd5R{I\x1e\xde'...
2021-03-12 14:12:31.184818 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00=\x14\x1e\x17\x9c\x85\x84\xef\x18\xc6\x03\x04\xe4\xe5S\xc3oQ'...
2021-03-12 14:12:31.185443 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00>\x98\xd1\x03\xc1\xb7j\xba\xe3\xd1RA\xbf)3a\x14\xaa'...
2021-03-12 14:12:31.186087 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00?9\xf9X3\x96\xb2\xf7\\\xf2\x94[\xa3/\xf6S\x19\xa4'...
2021-03-12 14:12:31.186700 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00@\xbfj\xf7\x16(G\xf3|\xb3\xe9\x8ec\xcf\xb9;\xce\x9a'...
2021-03-12 14:12:31.187318 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b"\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00Aj^\xd6\xb9I{\x17$\xd2\xef'\x89\x0c\xa2\xa5ny"...
2021-03-12 14:12:31.187925 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00B\x9b\xcd`\xb6\x04\x9d;\x14~\xf83\x10\xac\x04j\x08\xb8'...
2021-03-12 14:12:31.188714 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00C\x8a\xb7\xc1`\xc7\xed\xb90(\xa1\xa0\xf5\xcdG\x0cT\x01'...
2021-03-12 14:12:31.189344 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00D\xd0>\xf4\xd4\xecA\xd9\xed\xf2x\x07\xe4\xc3\x13y\xa7\xfa'...
2021-03-12 14:12:31.189995 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00E^\x92\x94a"m\xa3\x9e\xc7\xf7\xdd\x14\xed\xaak$D'...
2021-03-12 14:12:31.190505 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00F\x05p\xfb\xe3\x8eX\x18\x0b#\x0e\xa4\xb2\xe9\xa3r\xad\xaf'...
2021-03-12 14:12:31.190929 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00G\x85\x87\xc3\x84\xb5\xaf\xb4C\xa15H\xda\xf4\xdd\xfa\xaf\x90'...
2021-03-12 14:12:31.191349 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00H\x7f{I&rU\xc9f\xdf\xc5\xadE\x0fW\xce\xe3\xb2'...
2021-03-12 14:12:31.191769 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b"\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00I'\xdd\x06v\xba\xc8\xd5\xe1]`o\x1aQ\xf9h\xb7\xb9"...
2021-03-12 14:12:31.192192 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00J\xad\xa3\x06\xea\x06\xb0\x81\xce\xc6\xfd\xa1u|\xc7\xa8`\x11'...
2021-03-12 14:12:31.192698 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00K\xe7\xa1\xec\x98\x97\x13\xdd\xb9\x94\x9a\xbc\xd7\x910}\x0bV'...
2021-03-12 14:12:31.193125 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00L1l\x16\\#N\xcc]\x86\xc4\xed`i\xaf\xee\x01M'...
