2021-03-12 14:21:24.188206 Started
	log = true
	locators = 0:0:0:a, 0:0:0:b, 0:0:0:c
2021-03-12 14:21:24.673314 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x04E\xc8\xca\x1e\xac\xc0,\xac\xb3Wu\x80UIo\xa0\xe3'...
2021-03-12 14:21:24.769293 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x05\xc9P[\xf5:\xa4\xa6${\xdaE\x0f49\xb2\xee\x16'...
2021-03-12 14:21:24.773411 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x05\xe3\x14-\xc4D\x80\xe3\xb4\xdaa\xad\x05\xa3K+\xe4~'...
2021-03-12 14:21:24.869777 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x06FgUv\x8b\xbc\x0eD\x0e&\xed!\xa7\xe3\x00\xaeY'...
2021-03-12 14:21:24.873651 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x06K\x12\xd0\xe8\xca\x84\xa1\x8c\xa4\x0bz\xaf\x15\xb6\x8c|\x8a'...
2021-03-12 14:21:24.969472 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x07\xcb\xae\xda\xc1\xe4\x02\x97z:`\x92k\x1a|D\x85\xc9'...
2021-03-12 14:21:24.973603 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x07\x85\x99\x11b\xea\x02Y\xdc\x00,\xbeL\x9aoI\xb8!'...
2021-03-12 14:21:25.069439 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x08c\nG u[\xdf\x9d(S\x8d\x9a9\xdfewa'...
2021-03-12 14:21:25.073364 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x08\xb4\xa3\xbc\xe4\xd8\xc4\x14s\xc0U.\x070F_\xb1N'...
2021-03-12 14:21:25.169698 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\t\xcd=\xbbB\xaf\x8b\xf6{\xe4\xc2\xa6\xcc\xf2\xfa\x8d\xd86'...
2021-03-12 14:21:25.174188 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\t\x01z\x1a\x9fI\x07\x90\xe1\x0e.\xbf\xee._\xe7z\x82'...
2021-03-12 14:21:25.269317 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\n\xf3\x15oa\x8e\x82$k\x86\xcdTPn\xd3;\xb4\x0f'...
2021-03-12 14:21:25.273262 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\n\xb3\xb8\xdc\x9d\xa6S\xee\xaf\xf7\xd2X\x1cM\x05aj\xd8'...
2021-03-12 14:21:25.369381 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0b\x08<P\x89S\x1c\xf7\x8b\xc5ST{!\xb9\xbd\xcc\x99'...
2021-03-12 14:21:25.373568 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0b\xa4\x1d\xeaCi\x14\xd6\x94\xcf\xb0\xac\xfb^\xd3\x8e\xcd\x11'...
2021-03-12 14:21:25.469661 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0c\xe6-\xd0H\x0b\xd0z\\\x91\x01.\xc5y\xfc\x91\x00\xaa'...
2021-03-12 14:21:25.473470 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0c\xe0Z\xaf\xb4RX\x88aY\x05\x9f\x16\xbc\x82\xb9r8'...
2021-03-12 14:21:25.569255 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\r\xf7W\xa5s\x06\xc0\x1f\xfeB\n\xa8\\\xbfn\x00GZ'...
2021-03-12 14:21:25.573393 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\r\xc8t=)\x01Jf\x83el\x0c\x80\xa3\xdf\x9c\x13\x9e'...
2021-03-12 14:21:25.669377 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0eotIy\xd2\xea\x85]W\x99G\xaf\xf5D>S\x01'...
2021-03-12 14:21:25.673276 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0e\r>\xa1[#^6\x90 \xb8\xcb\xc75\x90\xbe|\xcf'...
2021-03-12 14:21:25.769649 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0f\xe5\x13\xa1)\xb3:c\xaa\x1e\xab[\x98\x84v\xd2\xf0\x91'...
2021-03-12 14:21:25.773739 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x0f5\x0f)Y\xfa+\xcb\x9ax/\x17\x07\xcd"\xf8\xcd\xfa'...
2021-03-12 14:21:25.869340 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x10\xc6\xbc\x8e"~\x87\x8b#w!p\xcb#m\xccg\xd0'...
2021-03-12 14:21:25.873597 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x10\xdd\xea\xba|yt\tSW\xfc=x\x8a+\x94$\xfc'...
2021-03-12 14:21:25.969378 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x11\x93;<\xa2\xac\x11\x96\xe9\xbb\xcc\xaa\xf7%\xdfb\x07\x0b'...
2021-03-12 14:21:25.973303 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x11\xf0\xbe\x94\x8a\xf2\xb1W\x10N\xf9\xf2\xa8M\xba\xd7#\x92'...
2021-03-12 14:21:26.069756 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x12\x0e\xfe\x97w\xea\x8a2,\xcbI$\xb1a\xe5\xf33u'...
2021-03-12 14:21:26.074266 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x12fp(\x8e}\x1bl1\x93mc\xacrE\xfdV\xe7'...
2021-03-12 14:21:26.169301 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x13\xef\xcdt\r\\\xf3\xdcB\x83{\xe9\x17\xf7\xb8B\xe5\x16'...
2021-03-12 14:21:26.173311 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x13\xe5\x7f\x94\x00\x1b\xf5\x13Vr\xc1\xc1\x91\x085\x04\xb1X'...
2021-03-12 14:21:26.269408 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x14\x80O\x96\xfa\x8fj\x01\x14\x05\xbfp\xaf\xebU\x8f\xbfJ'...
2021-03-12 14:21:26.273628 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x14\xdc`iU\xff\x0cu\x0e\xe9\xc4\xf6\xf6])K\x19\r'...
2021-03-12 14:21:26.369779 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x15\xef\x85f\xb1s.\xae\xbfR\xcfdy&\x9d\xb6\xe9X'...
2021-03-12 14:21:26.373860 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x15\x84\x80\x07\xb8\x07\xa0\xa7\xe7g\xb5\xd6\xf3?$\xd2\xcea'...
2021-03-12 14:21:26.469369 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x16]\x87\x1cQ\x13\x12f\x7f)\x16o\x118\x05\x1f\xb1]'...
2021-03-12 14:21:26.473534 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x16\x88\xf6~K\x14\xf1\xe0X\xa6!\xebY\xec\xc8\x8b]\x9d'...
2021-03-12 14:21:26.569419 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x17\x0e6O8\x9eQ\xb4\xd7\xc2]f\x95\x84\xef\x03L\x11'...
2021-03-12 14:21:26.573638 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b"\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x17\x91\xec\x96\x90 \xa0\x05\xffRX\x13\x81'b\x18\xa6m"...
2021-03-12 14:21:26.669677 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x18\x86\x1f1\xc8\xe88\xa2C\x12\x82o\x84_\xd9c\x03Z'...
2021-03-12 14:21:26.673959 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x18r\x86?\xbda\x06\x14\x90\x15n\xa2Wp\x0f\xec\x98\xf2'...
2021-03-12 14:21:26.769518 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x19Q\xe0\xf4\x86\xdd\xc5b\xf2\x0c\x1eXU\xae#<\x88\xdf'...
2021-03-12 14:21:26.773769 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x19\x02\x92\x9a\xb4\x18\xcb\xf6\x96g\xf5\xdc\xcc\xbf\xfeScl'...
2021-03-12 14:21:26.869250 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1a\xc2\xb2\xc9QZ\xdc6\xdfl+\nd\xbf\x85\xe7&p'...
2021-03-12 14:21:26.873354 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1am\xdd#>A\x13\x98\x17>y\x06[\xb0\xb6D\x03\x8f'...
2021-03-12 14:21:26.969633 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1b\xa0,\xe4A\x88%\xebT% \xf5\x93\xe8`\xdd\x90\xe0'...
2021-03-12 14:21:26.973530 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1bW\x82\x91"&\xb7\xc9#\xf2-`\x0c\xc6\xca\xf5]\xe4'...
2021-03-12 14:21:27.069221 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1c\xe5\xca\x11\x86\xb7\xc2f\xb7\xa2\x90\xc2\xa0\xba\x89\xd508'...
2021-03-12 14:21:27.073332 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1cu\xc2\xe1\x9e(C\x823{BY:\xb4"T\x1e\x8b'...
2021-03-12 14:21:27.169249 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1d\xea\xd4\x9a\xa0\xdb\xdd\x85\xff\xcfi\xee\xcf\xe6\x11\xbd\xf05'...
2021-03-12 14:21:27.173141 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1d\xc9.c&d\xd2E\xf1=)"\xcfX\xd9l\xe8o'...
2021-03-12 14:21:27.269635 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1e\xc3y\xed\xa8K\x08\xc5\x97\xf3+B\x95\x9c\xb6I*\x86'...
2021-03-12 14:21:27.274146 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1e\xc8v\xe3\x03\xbc\x16r\xd0My\x1a\xb9\x8bG\xc62\xb4'...
2021-03-12 14:21:27.369376 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1f\x0b\x91[:\x83\x8a\x8a\x1f@\xc3\xe1\xb5N#r\x97\xf6'...
2021-03-12 14:21:27.373219 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00\x1f\xc7 @\x8a`k\x7f\x11pBa\x82g\x98\xcc\x9d\xa8'...
2021-03-12 14:21:27.469226 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00 \x05<b\r\xfe\xdf\xf3\x93_\xa2\xbb\xfaX\x02P\xce\xc5'...
2021-03-12 14:21:27.473303 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00 \xa3[\xa4W\xb2\xfe\xd5\x9c>o\xa6\x15l+\x90\xde\x18'...
2021-03-12 14:21:27.569874 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b"\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00!\xbd'?\x13\xa0\xa1\xd3\xca(\xa7\x05\xf3\x0b\xc9[\xb2\xc0"...
2021-03-12 14:21:27.573777 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00!\r\xbc!\xc7w\xd6@\xd9k\x08\xd4>K\x9c\xfb\x818'...
2021-03-12 14:21:27.669297 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00"4D\xb2Z\xfa\xbde!\n\x83\xd3\xc2\xbd\xf4\x11\x19\x01'...
2021-03-12 14:21:27.673573 0:0:0:a:ffff:0:0:a%0:0:0:a                    <- *0:0:0:b:ffff:0:0:b%0:0:0:b    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00"h\xcf\xf6\xd2\x87\xe5\xc9[\xfd\r\x98e\xeb=g\xfey'...
2021-03-12 14:21:27.808603 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00#[=\xde\xae9\x05`\xb5=y\xeb\xf6\t\xf3C\xfc\xda'...
2021-03-12 14:21:27.869534 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00$\xe9\xd2\xb4\x9e\xba\x892t\xbc\x98\x1d{k\x8e\x14\xee\xd7'...
2021-03-12 14:21:27.969118 0:0:0:b:ffff:0:0:b%0:0:0:b                    <- *0:0:0:a:ffff:0:0:a%0:0:0:a    ( 1400, 42,  2) b'\x03\xe8\x03\xe8\x00\x00\x00\x00\x00\x00\x00%\xbe\xb2\xec\xb1BWD|0ZW|=\x96\xc4c\xb1'...
